# intrinsicKT pT0isr mpipt0 mpias crr ATLAS_2014_I1300647/d01-x01-y01 [26 bins]
2.345500e+00 2.856601e+00 2.069760e+00 1.194580e-01 6.007235e+00 2.635029e-03 5.275204e-03 3.920497e-03 1.618659e-03 4.914218e-04 7.709738e-04 8.891531e-04 9.120188e-04 8.898601e-04 8.112385e-04 6.916515e-04 5.844476e-04 4.893632e-04 4.027673e-04 3.284464e-04 2.781246e-04 2.353730e-04 2.040433e-04 1.625040e-04 1.171222e-04 8.075695e-05 4.977491e-05 1.883430e-05 6.156920e-06 1.221135e-06 6.871736e-08
1.453749e+00 6.650003e-01 1.324409e+00 1.203775e-01 2.657283e+00 3.373309e-03 5.621229e-03 3.435595e-03 1.198779e-03 5.610714e-04 7.843000e-04 8.782781e-04 8.764874e-04 8.864873e-04 8.186224e-04 6.993015e-04 5.823145e-04 4.881188e-04 4.057523e-04 3.362976e-04 2.804573e-04 2.334733e-04 2.043006e-04 1.658741e-04 1.177516e-04 8.128380e-05 4.932839e-05 1.898931e-05 6.151393e-06 1.307701e-06 6.777435e-08
6.676700e-01 2.322420e+00 1.409332e+00 1.150584e-01 6.706263e+00 5.808084e-03 5.170916e-03 2.522339e-03 6.928956e-04 6.395187e-04 8.613952e-04 8.780814e-04 9.097431e-04 8.895017e-04 8.043277e-04 6.848811e-04 5.816773e-04 4.878065e-04 4.011249e-04 3.308727e-04 2.816272e-04 2.323941e-04 2.030554e-04 1.647336e-04 1.156918e-04 8.144102e-05 4.968724e-05 1.881176e-05 6.090317e-06 1.220649e-06 6.809569e-08
1.262762e+00 1.353343e+00 1.334409e+00 1.290773e-01 1.342138e+00 3.779289e-03 5.696379e-03 3.150772e-03 1.118983e-03 6.124466e-04 8.036988e-04 8.641475e-04 9.278278e-04 8.621978e-04 8.128362e-04 6.959697e-04 5.811433e-04 4.953374e-04 3.998495e-04 3.315055e-04 2.821995e-04 2.318723e-04 2.034766e-04 1.662835e-04 1.168302e-04 7.944367e-05 4.992531e-05 1.901514e-05 6.154734e-06 1.283249e-06 6.901242e-08
1.743750e+00 2.732073e+00 1.282618e+00 1.222809e-01 8.283511e+00 3.297870e-03 5.702028e-03 3.512179e-03 1.222573e-03 5.667832e-04 8.170643e-04 8.726731e-04 9.296389e-04 8.873773e-04 8.008378e-04 7.040762e-04 5.796502e-04 4.854214e-04 4.015253e-04 3.314678e-04 2.830831e-04 2.306746e-04 2.018545e-04 1.659542e-04 1.155478e-04 8.132758e-05 4.930594e-05 1.913368e-05 6.046721e-06 1.216735e-06 6.879517e-08
4.374763e-01 1.242144e+00 2.380474e+00 1.146963e-01 6.607336e+00 5.342381e-03 5.173390e-03 2.700008e-03 8.180097e-04 5.910608e-04 8.353185e-04 8.842039e-04 9.111554e-04 8.828562e-04 8.033705e-04 6.974826e-04 5.827126e-04 4.850093e-04 3.969365e-04 3.320158e-04 2.860683e-04 2.353558e-04 2.020994e-04 1.633629e-04 1.172297e-04 8.123482e-05 4.905732e-05 1.897657e-05 6.133551e-06 1.215369e-06 6.749051e-08
1.872772e+00 2.580453e+00 2.076194e+00 1.277849e-01 9.809831e+00 3.202905e-03 5.668353e-03 3.566161e-03 1.212059e-03 5.662721e-04 7.738648e-04 8.720764e-04 9.264836e-04 8.923541e-04 8.012325e-04 6.942546e-04 5.857913e-04 4.865309e-04 4.013952e-04 3.362603e-04 2.790402e-04 2.348903e-04 1.958822e-04 1.649815e-04 1.171314e-04 8.115174e-05 4.945170e-05 1.904138e-05 6.059431e-06 1.239334e-06 6.816431e-08
2.260155e+00 3.144710e+00 2.025938e+00 1.271637e-01 8.033289e+00 2.700341e-03 5.293374e-03 3.911707e-03 1.492813e-03 5.380451e-04 7.584662e-04 8.764488e-04 8.990088e-04 8.931131e-04 8.004842e-04 7.006038e-04 5.821165e-04 4.894532e-04 4.042191e-04 3.300527e-04 2.814681e-04 2.318867e-04 2.001467e-04 1.643188e-04 1.157919e-04 8.174096e-05 4.924039e-05 1.894299e-05 6.014079e-06 1.256681e-06 6.780750e-08
1.676995e+00 2.862510e+00 1.484167e+00 1.274257e-01 1.266540e+00 3.427642e-03 5.747052e-03 3.450434e-03 1.123260e-03 5.975580e-04 8.308252e-04 8.915612e-04 9.196354e-04 8.843994e-04 8.129208e-04 6.901129e-04 5.778531e-04 4.902731e-04 4.046047e-04 3.320336e-04 2.758760e-04 2.345056e-04 2.006165e-04 1.643576e-04 1.150369e-04 8.059810e-05 4.990048e-05 1.906993e-05 6.012711e-06 1.264823e-06 6.795169e-08
1.231747e+00 6.518914e-01 2.110532e+00 1.222908e-01 5.436405e+00 3.688170e-03 5.679476e-03 3.192038e-03 1.080266e-03 5.447550e-04 8.020232e-04 8.556267e-04 9.103065e-04 8.631673e-04 8.189025e-04 6.947274e-04 5.909731e-04 4.896291e-04 3.982039e-04 3.373277e-04 2.773930e-04 2.355238e-04 2.013504e-04 1.645708e-04 1.170831e-04 8.093062e-05 4.948846e-05 1.912086e-05 6.047212e-06 1.238894e-06 6.825595e-08
1.057263e+00 3.212867e+00 2.381425e+00 1.211187e-01 3.433868e+00 5.455560e-03 5.525512e-03 2.499968e-03 6.672210e-04 6.590762e-04 8.588120e-04 8.897125e-04 9.189914e-04 8.851998e-04 8.047878e-04 6.893727e-04 5.818182e-04 4.876756e-04 3.938069e-04 3.327748e-04 2.807211e-04 2.329834e-04 1.991332e-04 1.634008e-04 1.171460e-04 8.051083e-05 4.948464e-05 1.912189e-05 6.102904e-06 1.238512e-06 6.973283e-08
5.744673e-01 1.993765e+00 1.600518e+00 1.102502e-01 3.216667e+00 5.754685e-03 5.116547e-03 2.516781e-03 7.743420e-04 6.185001e-04 8.315585e-04 8.957543e-04 9.246549e-04 8.907230e-04 8.082695e-04 6.846770e-04 5.860977e-04 4.833960e-04 3.991562e-04 3.325048e-04 2.807314e-04 2.341974e-04 2.015234e-04 1.626091e-04 1.180897e-04 8.105180e-05 4.978379e-05 1.885935e-05 6.128403e-06 1.250456e-06 6.836987e-08
2.325649e+00 1.535320e+00 1.645600e+00 1.233666e-01 8.553447e+00 2.460654e-03 5.080734e-03 3.972211e-03 1.753564e-03 4.577489e-04 7.245243e-04 8.647992e-04 8.986111e-04 8.899572e-04 8.110685e-04 6.933591e-04 5.918570e-04 4.944705e-04 4.025274e-04 3.339402e-04 2.803825e-04 2.339365e-04 2.015989e-04 1.645612e-04 1.165904e-04 8.135176e-05 4.966081e-05 1.884606e-05 5.994176e-06 1.291298e-06 6.905118e-08
1.851803e+00 1.243755e+00 2.432881e+00 1.138226e-01 5.569520e+00 3.205756e-03 5.614101e-03 3.521957e-03 1.279327e-03 5.257212e-04 7.777213e-04 8.807998e-04 9.104360e-04 8.962380e-04 8.040985e-04 6.965334e-04 5.826806e-04 4.852767e-04 4.043414e-04 3.303835e-04 2.819157e-04 2.373180e-04 2.009151e-04 1.644174e-04 1.170463e-04 8.122481e-05 4.948241e-05 1.910967e-05 6.044521e-06 1.260813e-06 7.030720e-08
1.384277e+00 3.159036e+00 1.333936e+00 1.231039e-01 5.696991e-01 4.095968e-03 5.895399e-03 3.027889e-03 8.875911e-04 6.405477e-04 8.456191e-04 8.867028e-04 9.041440e-04 8.839128e-04 8.150341e-04 6.963839e-04 5.804814e-04 4.829407e-04 4.014276e-04 3.275033e-04 2.833405e-04 2.255468e-04 2.029802e-04 1.642014e-04 1.155491e-04 8.059467e-05 4.988826e-05 1.879949e-05 5.979788e-06 1.277740e-06 6.816205e-08
4.457283e-01 3.200460e+00 1.169147e+00 1.198225e-01 9.685514e+00 7.028586e-03 4.617108e-03 2.222078e-03 6.089678e-04 6.606858e-04 8.681354e-04 9.104689e-04 9.351444e-04 8.976400e-04 7.953338e-04 6.896455e-04 5.756414e-04 4.819732e-04 3.980202e-04 3.330454e-04 2.801772e-04 2.359453e-04 1.968216e-04 1.643355e-04 1.163426e-04 8.108615e-05 4.960957e-05 1.893734e-05 6.038286e-06 1.260736e-06 6.936220e-08
1.118195e+00 9.803867e-01 1.194722e+00 1.178277e-01 5.062230e+00 3.871146e-03 5.711009e-03 3.137326e-03 1.007936e-03 5.688110e-04 8.116852e-04 8.697602e-04 9.076303e-04 8.677669e-04 8.136054e-04 6.948234e-04 5.857369e-04 4.888125e-04 4.026045e-04 3.356419e-04 2.807817e-04 2.379147e-04 1.997937e-04 1.648416e-04 1.170283e-04 8.111405e-05 4.948339e-05 1.896616e-05 6.015965e-06 1.300756e-06 6.863981e-08
1.447456e+00 1.350744e+00 1.327470e+00 1.289533e-01 3.333156e+00 3.460615e-03 5.676234e-03 3.394776e-03 1.169868e-03 5.648837e-04 7.905314e-04 8.697753e-04 9.305024e-04 8.821522e-04 8.164613e-04 6.918900e-04 5.800512e-04 4.919396e-04 3.971692e-04 3.381757e-04 2.794043e-04 2.325523e-04 2.038260e-04 1.662620e-04 1.167089e-04 8.196127e-05 4.963821e-05 1.878653e-05 6.077985e-06 1.242799e-06 6.728272e-08
1.245875e+00 2.191895e+00 1.977430e+00 1.278981e-01 3.967929e+00 4.255388e-03 5.770646e-03 2.935394e-03 9.436781e-04 6.242867e-04 8.151740e-04 8.847899e-04 9.131054e-04 8.856064e-04 8.081537e-04 6.932055e-04 5.827733e-04 4.882755e-04 4.027453e-04 3.272032e-04 2.840470e-04 2.299130e-04 2.053715e-04 1.637134e-04 1.177713e-04 7.924950e-05 5.013321e-05 1.899518e-05 5.992549e-06 1.256882e-06 6.867322e-08
1.528042e+00 2.964836e+00 1.094488e+00 1.217185e-01 6.854442e+00 3.644462e-03 5.846349e-03 3.337359e-03 9.951240e-04 6.080600e-04 8.356842e-04 8.770607e-04 9.096932e-04 8.901806e-04 8.176285e-04 6.799317e-04 5.826615e-04 4.869090e-04 4.001306e-04 3.301699e-04 2.810683e-04 2.333033e-04 2.017716e-04 1.655874e-04 1.156822e-04 8.034696e-05 4.973416e-05 1.870675e-05 6.155684e-06 1.245761e-06 7.040789e-08
1.515318e+00 2.193914e+00 1.737216e+00 1.243404e-01 6.769445e+00 3.667773e-03 5.742802e-03 3.330977e-03 1.040321e-03 5.815600e-04 8.026724e-04 8.870998e-04 9.141056e-04 8.738128e-04 8.151483e-04 6.898712e-04 5.857687e-04 4.868712e-04 4.029237e-04 3.317271e-04 2.781025e-04 2.338532e-04 1.997925e-04 1.651999e-04 1.172054e-04 8.151161e-05 4.926801e-05 1.908954e-05 5.966432e-06 1.258428e-06 6.846932e-08
7.953281e-01 1.692822e+00 1.724164e+00 1.153222e-01 7.248097e+00 5.114734e-03 5.341578e-03 2.695454e-03 8.688239e-04 6.328955e-04 8.361513e-04 8.832429e-04 9.005185e-04 8.788864e-04 8.123415e-04 6.907662e-04 5.808613e-04 4.877433e-04 4.036141e-04 3.333978e-04 2.790387e-04 2.323350e-04 1.994015e-04 1.640182e-04 1.176870e-04 8.046796e-05 4.995053e-05 1.896136e-05 6.027840e-06 1.235224e-06 6.788632e-08
2.427705e+00 2.972133e+00 1.112637e+00 1.250813e-01 7.110263e+00 2.293532e-03 4.863404e-03 4.072711e-03 1.960582e-03 4.892391e-04 7.215695e-04 8.577892e-04 9.057283e-04 8.946475e-04 8.100246e-04 6.997380e-04 5.823983e-04 4.925788e-04 4.024281e-04 3.340895e-04 2.787985e-04 2.336484e-04 1.987357e-04 1.663827e-04 1.152421e-04 8.021250e-05 5.010481e-05 1.892425e-05 6.032727e-06 1.262985e-06 6.835832e-08
1.282383e+00 2.745786e+00 1.056020e+00 1.226097e-01 1.680422e+00 4.236530e-03 5.883906e-03 2.970981e-03 8.293027e-04 6.264700e-04 8.563220e-04 8.704148e-04 9.159773e-04 8.796199e-04 8.140793e-04 6.907475e-04 5.842976e-04 4.830230e-04 4.031479e-04 3.313980e-04 2.812192e-04 2.301001e-04 2.004756e-04 1.658591e-04 1.160252e-04 8.032580e-05 5.050907e-05 1.877214e-05 6.105045e-06 1.227325e-06 6.845664e-08
9.384903e-01 3.206471e+00 2.176965e+00 1.225603e-01 9.895207e+00 5.729389e-03 5.327437e-03 2.484604e-03 6.684363e-04 6.522908e-04 8.775266e-04 8.875016e-04 9.190035e-04 8.941878e-04 8.039022e-04 6.842875e-04 5.822323e-04 4.827422e-04 3.968799e-04 3.347263e-04 2.783528e-04 2.304981e-04 2.022376e-04 1.627009e-04 1.169273e-04 8.018613e-05 4.962986e-05 1.907395e-05 6.007170e-06 1.218851e-06 6.995654e-08
1.615362e+00 2.020597e+00 2.148268e+00 1.119493e-01 6.916572e+00 3.615047e-03 5.783647e-03 3.307754e-03 1.028752e-03 5.710923e-04 8.131838e-04 8.843205e-04 9.206978e-04 8.861468e-04 8.010457e-04 6.926437e-04 5.840310e-04 4.872743e-04 4.027693e-04 3.288087e-04 2.817145e-04 2.367846e-04 1.994230e-04 1.627440e-04 1.178625e-04 8.098456e-05 4.970461e-05 1.898653e-05 5.992170e-06 1.260513e-06 6.919081e-08
8.055221e-01 9.415588e-01 1.116518e+00 1.104776e-01 3.111910e+00 4.360529e-03 5.523195e-03 2.980664e-03 9.523963e-04 5.918110e-04 8.080977e-04 8.741066e-04 8.846515e-04 8.964376e-04 8.071685e-04 6.884521e-04 5.866309e-04 4.905050e-04 3.995473e-04 3.354424e-04 2.796784e-04 2.353443e-04 1.986747e-04 1.656038e-04 1.171854e-04 8.239327e-05 4.906739e-05 1.912655e-05 6.185576e-06 1.235618e-06 6.855387e-08
2.478037e+00 2.853532e+00 2.152095e+00 1.223799e-01 2.879157e+00 2.530656e-03 5.102249e-03 3.962444e-03 1.702325e-03 4.597215e-04 7.434167e-04 8.577857e-04 9.107756e-04 8.874327e-04 8.091525e-04 7.002612e-04 5.786741e-04 4.908625e-04 4.058355e-04 3.287545e-04 2.809249e-04 2.344598e-04 2.003750e-04 1.651055e-04 1.180497e-04 7.988103e-05 4.970479e-05 1.896304e-05 6.044101e-06 1.253586e-06 6.772098e-08
1.510326e+00 2.552650e+00 2.014857e+00 1.147329e-01 9.146573e+00 3.937830e-03 5.849714e-03 3.106713e-03 9.589092e-04 6.009996e-04 8.242716e-04 8.876679e-04 9.147266e-04 8.837831e-04 8.066941e-04 6.992196e-04 5.772276e-04 4.890089e-04 3.994695e-04 3.298248e-04 2.814747e-04 2.339784e-04 2.014469e-04 1.634364e-04 1.161680e-04 8.076852e-05 4.969005e-05 1.906604e-05 6.055867e-06 1.271910e-06 6.781828e-08
1.605413e+00 1.865680e+00 1.623331e+00 1.223061e-01 1.110362e+00 3.375779e-03 5.719473e-03 3.446650e-03 1.158441e-03 5.542243e-04 7.934961e-04 8.745730e-04 9.252096e-04 8.894687e-04 8.085988e-04 6.921439e-04 5.815305e-04 4.892809e-04 3.967200e-04 3.329036e-04 2.862320e-04 2.324468e-04 2.006937e-04 1.647204e-04 1.159533e-04 8.121812e-05 4.983325e-05 1.887438e-05 6.080566e-06 1.226397e-06 6.889258e-08
1.562319e+00 8.884805e-01 1.895574e+00 1.228322e-01 5.455455e+00 3.304851e-03 5.585543e-03 3.486360e-03 1.244655e-03 5.600072e-04 7.770015e-04 8.671559e-04 9.060560e-04 9.035843e-04 7.964564e-04 7.041722e-04 5.847551e-04 4.894620e-04 3.963469e-04 3.383529e-04 2.801455e-04 2.377671e-04 2.010083e-04 1.617395e-04 1.195463e-04 8.034139e-05 4.996601e-05 1.903282e-05 6.016238e-06 1.246799e-06 7.073372e-08
2.360500e+00 1.710187e+00 1.239370e+00 1.259756e-01 3.633099e+00 2.412462e-03 4.902320e-03 4.010912e-03 1.817841e-03 5.205148e-04 7.343457e-04 8.364965e-04 9.028055e-04 8.834369e-04 8.213085e-04 6.952747e-04 5.840429e-04 4.931486e-04 4.009772e-04 3.320527e-04 2.826124e-04 2.359459e-04 1.978676e-04 1.660467e-04 1.166314e-04 8.125994e-05 4.947372e-05 1.904437e-05 6.076924e-06 1.220518e-06 6.751282e-08
3.409954e-01 8.017277e-01 1.762654e+00 1.165075e-01 3.850783e+00 4.898261e-03 5.366540e-03 2.739672e-03 9.164297e-04 6.059028e-04 7.723082e-04 8.863326e-04 9.043023e-04 8.855983e-04 8.123950e-04 6.919434e-04 5.839047e-04 4.884852e-04 4.045285e-04 3.295077e-04 2.854040e-04 2.343409e-04 2.025554e-04 1.653070e-04 1.169740e-04 8.139807e-05 4.954597e-05 1.911127e-05 6.180445e-06 1.223251e-06 6.915538e-08
6.787177e-01 3.263308e+00 1.330192e+00 1.296696e-01 9.303664e-01 6.465804e-03 4.970108e-03 2.323693e-03 6.082781e-04 6.685703e-04 8.820597e-04 9.031049e-04 9.097221e-04 8.642383e-04 8.095011e-04 6.937443e-04 5.777011e-04 4.803614e-04 4.011322e-04 3.274775e-04 2.840519e-04 2.302183e-04 2.049415e-04 1.628605e-04 1.151367e-04 8.254461e-05 4.892003e-05 1.902672e-05 6.060458e-06 1.222918e-06 7.126279e-08
2.358633e+00 1.171477e+00 2.106621e+00 1.268738e-01 5.980540e+00 2.483442e-03 5.106363e-03 3.904960e-03 1.743558e-03 4.577164e-04 7.239463e-04 8.365051e-04 9.083165e-04 8.777216e-04 8.129516e-04 7.021664e-04 5.850069e-04 4.931349e-04 4.011082e-04 3.319659e-04 2.813608e-04 2.392498e-04 1.991166e-04 1.638079e-04 1.176164e-04 8.133009e-05 4.994662e-05 1.902795e-05 6.119910e-06 1.219883e-06 6.900088e-08
1.158286e+00 1.178329e+00 1.562957e+00 1.285119e-01 3.927067e+00 3.945155e-03 5.698100e-03 3.117998e-03 9.984269e-04 5.839867e-04 7.918410e-04 8.696258e-04 9.203777e-04 8.923505e-04 8.078210e-04 6.945125e-04 5.814749e-04 4.882338e-04 4.035573e-04 3.290538e-04 2.800395e-04 2.370255e-04 2.036729e-04 1.636050e-04 1.155071e-04 8.095053e-05 4.966018e-05 1.882190e-05 6.195112e-06 1.221683e-06 6.748189e-08
1.339110e+00 1.982310e+00 1.964049e+00 1.257256e-01 4.117486e+00 3.923126e-03 5.804534e-03 3.113592e-03 9.867664e-04 6.083787e-04 8.278089e-04 8.842667e-04 9.124695e-04 8.640920e-04 8.142861e-04 6.913667e-04 5.825226e-04 4.833394e-04 4.026346e-04 3.330227e-04 2.791165e-04 2.341750e-04 1.999434e-04 1.671512e-04 1.152816e-04 8.182329e-05 4.989934e-05 1.885039e-05 6.035413e-06 1.224563e-06 7.185511e-08
5.092894e-01 7.687992e-01 1.055797e+00 1.113618e-01 1.183371e+00 4.740417e-03 5.376674e-03 2.850914e-03 9.299974e-04 5.900097e-04 8.231746e-04 8.665760e-04 9.067382e-04 9.105833e-04 8.033247e-04 6.975116e-04 5.740458e-04 4.947371e-04 4.083279e-04 3.296758e-04 2.783053e-04 2.372603e-04 1.985986e-04 1.660134e-04 1.166242e-04 8.142342e-05 4.953731e-05 1.915382e-05 6.056292e-06 1.264049e-06 6.714604e-08
4.578818e-01 2.993032e+00 2.333642e+00 1.213988e-01 1.558225e+00 6.871576e-03 4.705818e-03 2.243610e-03 5.742465e-04 6.689019e-04 8.688247e-04 8.885317e-04 9.121271e-04 8.947809e-04 8.022563e-04 6.907501e-04 5.783367e-04 4.855599e-04 3.913056e-04 3.402653e-04 2.778778e-04 2.322736e-04 1.990403e-04 1.637142e-04 1.173770e-04 7.982145e-05 4.973138e-05 1.893805e-05 5.995774e-06 1.246882e-06 6.783923e-08
1.643076e+00 1.826458e+00 1.862491e+00 1.252773e-01 3.535978e+00 3.390485e-03 5.655269e-03 3.495309e-03 1.145890e-03 5.552375e-04 8.180393e-04 8.807061e-04 9.096260e-04 8.773687e-04 8.131210e-04 7.012889e-04 5.832377e-04 4.898643e-04 4.019338e-04 3.318614e-04 2.827569e-04 2.293889e-04 2.047153e-04 1.657117e-04 1.164017e-04 7.989663e-05 4.969103e-05 1.883751e-05 6.142124e-06 1.248847e-06 6.877331e-08
2.235612e+00 5.881714e-01 2.209296e+00 1.129843e-01 1.906610e-01 2.867019e-03 5.391283e-03 3.747173e-03 1.457493e-03 4.872746e-04 7.601097e-04 8.635548e-04 9.012280e-04 8.619410e-04 8.191340e-04 6.934038e-04 5.917393e-04 4.873592e-04 3.985669e-04 3.391155e-04 2.855270e-04 2.280313e-04 2.027326e-04 1.670021e-04 1.175443e-04 8.123941e-05 5.025852e-05 1.887375e-05 6.118869e-06 1.222218e-06 7.036795e-08
1.779436e+00 3.072487e+00 2.104661e+00 1.223266e-01 4.248296e+00 3.453243e-03 5.852515e-03 3.348609e-03 1.107530e-03 6.041751e-04 8.223435e-04 8.853020e-04 9.148707e-04 8.713118e-04 8.164770e-04 6.937098e-04 5.811329e-04 4.867860e-04 3.947155e-04 3.355501e-04 2.803509e-04 2.323927e-04 2.013720e-04 1.645199e-04 1.171078e-04 8.085565e-05 4.935142e-05 1.902482e-05 6.007666e-06 1.249075e-06 6.895443e-08
5.558012e-01 2.594897e+00 1.789115e+00 1.299166e-01 7.545219e+00 6.308627e-03 4.899889e-03 2.450396e-03 6.657691e-04 6.365335e-04 8.809941e-04 8.887368e-04 9.140851e-04 9.034213e-04 8.045370e-04 6.956092e-04 5.679290e-04 4.901402e-04 4.001594e-04 3.289214e-04 2.810463e-04 2.363544e-04 1.989539e-04 1.654718e-04 1.150235e-04 8.134069e-05 4.929049e-05 1.893245e-05 6.105445e-06 1.217529e-06 6.854841e-08
9.085803e-01 3.446396e+00 2.176280e+00 1.288119e-01 4.894600e+00 5.884733e-03 5.301402e-03 2.410750e-03 6.590696e-04 6.717748e-04 8.728794e-04 9.006949e-04 9.304704e-04 8.845840e-04 7.948419e-04 6.949352e-04 5.779835e-04 4.829913e-04 3.988193e-04 3.276944e-04 2.778387e-04 2.316419e-04 1.991542e-04 1.647104e-04 1.166127e-04 8.055458e-05 4.942717e-05 1.902459e-05 6.140265e-06 1.216391e-06 6.684523e-08
1.887323e-01 1.026396e+00 1.209109e+00 1.205460e-01 7.955710e+00 5.298827e-03 5.130309e-03 2.656098e-03 9.281522e-04 6.352632e-04 8.196904e-04 8.860606e-04 9.015640e-04 8.707200e-04 8.075950e-04 6.910150e-04 5.832982e-04 4.870356e-04 4.028607e-04 3.342748e-04 2.812187e-04 2.334084e-04 2.030005e-04 1.645222e-04 1.170992e-04 8.063390e-05 4.908476e-05 1.909857e-05 6.129764e-06 1.182356e-06 7.321971e-08
8.225905e-01 8.419103e-01 2.135611e+00 1.215198e-01 3.703680e+00 4.441823e-03 5.472513e-03 2.901405e-03 1.015389e-03 5.810681e-04 7.879112e-04 8.643236e-04 9.124015e-04 8.640336e-04 8.117876e-04 6.968386e-04 5.884469e-04 4.873864e-04 4.019443e-04 3.337736e-04 2.838260e-04 2.338119e-04 2.003790e-04 1.664809e-04 1.179606e-04 8.017712e-05 4.980565e-05 1.863096e-05 6.145573e-06 1.230893e-06 6.695379e-08
